CustomerID,Recency,Frequency,Monetary,TotItems,MaxItems,MeanItems,UniqueItems,PrefItem,MaxSale,MeanSale,MeanItemSale,E-Qta,E-Sale,WeekDayPref,WeekMonthPref,MainCountry,PReturn
14841,30,6,3295.76,1778,355,296,103,23326,789.9,549.29,3.64,6.16,6.01,1,2,United Kingdom,0.0
14842,44,4,2824.69,1166,628,291,128,22492,1378.48,706.17,13.5,6.68,5.04,2,2,United Kingdom,0.43
14844,6,4,3189.81,1833,582,458,87,85099B,932.13,797.45,4.02,5.15,5.85,3,2,United Kingdom,0.0
14847,149,1,309.4,120,120,120,13,85123A,309.4,309.4,4.3,3.54,3.22,3,2,United Kingdom,0.0
14849,2,25,7930.54,5694,573,227,159,84879,813.89,317.22,3.44,6.33,6.58,2,2,United Kingdom,0.67
14850,342,1,325.75,293,293,293,21,22444,325.75,325.75,2.2,4.12,3.9,6,1,United Kingdom,0.0
14851,24,2,511.35,325,186,162,28,21191,305.22,255.68,2.52,4.57,4.35,1,3,United Kingdom,0.0
14852,0,6,2836.69,1747,377,291,96,22741,648.27,472.78,5.01,5.81,5.88,3,2,United Kingdom,0.0
14853,5,2,475.8,82,48,41,8,22423,261.3,237.9,5.5,2.52,2.36,0,2,United Kingdom,0.0
14854,68,7,2759.83,1832,603,261,110,22083,726.85,394.26,5.41,6.4,5.37,1,3,United Kingdom,0.55
14855,2,2,645.65,267,138,133,13,23209,339.3,322.82,3.92,3.14,3.11,3,3,United Kingdom,0.0
14856,57,3,1311.38,714,485,238,65,22578,1003.27,437.13,3.94,5.71,5.33,4,2,United Kingdom,0.0
14857,30,2,1173.12,464,276,232,58,23182,650.6,586.56,5.4,5.52,5.38,3,2,United Kingdom,0.0
14859,13,4,1353.74,671,254,167,47,23203,630.26,338.44,4.82,5.06,5.09,4,3,United Kingdom,0.3
14860,20,1,170.32,232,232,232,11,22599,170.32,170.32,0.76,3.12,3.17,6,3,United Kingdom,0.0
14861,53,1,125.79,117,117,117,6,21810,125.79,125.79,1.63,2.07,2.03,1,3,United Kingdom,0.0
14862,26,2,841.2,772,430,386,47,16045,537.1,420.6,2.62,5.08,4.98,1,2,United Kingdom,0.0
14863,60,1,266.76,132,132,132,11,21617,266.76,266.76,2.79,3.46,3.25,1,2,United Kingdom,0.0
14865,301,2,52.2,108,96,54,4,72232,37.2,26.1,0.65,1.84,1.72,4,2,United Kingdom,0.0
14866,11,12,14389.9,6752,2472,562,30,23318,5639.52,1199.16,4.67,4.22,4.52,2,3,United Kingdom,2.71
14867,157,3,710.28,328,136,109,31,84879,313.4,236.76,3.73,4.53,4.35,3,1,United Kingdom,0.0
14868,22,8,2953.59,1405,259,175,96,22741,558.59,369.2,4.07,6.24,5.93,3,2,United Kingdom,0.43
14869,104,2,725.7,550,355,275,66,17003,391.31,362.85,4.64,5.38,5.38,4,3,United Kingdom,0.18
14870,262,1,327.25,119,119,119,13,21181,327.25,327.25,2.96,3.58,3.46,2,4,United Kingdom,0.0
14871,179,4,522.38,185,71,46,68,21314,167.63,130.6,3.11,5.68,5.59,2,2,United Kingdom,0.0
14873,211,1,519.68,168,168,168,28,21080,519.68,519.68,4.73,4.52,4.44,4,2,United Kingdom,0.0
14875,108,2,1465.32,558,458,279,46,22961,1103.32,732.66,5.61,4.82,4.85,1,4,United Kingdom,0.54
14878,4,9,1485.54,802,181,89,62,23301,322.01,165.06,4.04,5.27,5.0,4,3,United Kingdom,0.0
14880,78,3,691.19,372,179,124,44,22994,327.92,230.4,4.8,5.15,4.91,3,3,United Kingdom,0.0
14881,20,1,255.4,316,316,316,17,21287,255.4,255.4,1.61,3.7,3.59,6,3,United Kingdom,0.0
14882,27,2,589.7,158,92,79,6,21804,341.8,294.85,4.71,2.45,2.41,5,2,United Kingdom,0.0
14883,5,6,761.59,790,250,131,39,84879,310.56,126.93,1.48,4.96,4.95,0,3,United Kingdom,0.0
14885,132,1,765.32,724,724,724,15,21212,765.32,765.32,1.33,3.69,3.69,6,5,United Kingdom,0.0
14886,340,1,364.8,160,160,160,18,22291,364.8,364.8,4.01,3.96,3.86,1,1,United Kingdom,0.0
14887,80,1,1862.0,1100,1100,1100,6,23201,1862.0,1862.0,1.25,2.55,2.53,2,3,United Kingdom,0.0
14888,208,1,369.2,184,184,184,20,23165,369.2,369.2,2.8,4.29,4.13,0,3,United Kingdom,0.0
14889,162,1,135.9,90,90,90,10,84991,135.9,135.9,2.18,3.05,3.02,4,1,United Kingdom,0.0
14890,254,1,125.65,51,51,51,7,22077,125.65,125.65,2.9,2.69,2.67,3,5,United Kingdom,0.0
14891,148,2,554.38,505,434,252,30,21967,449.38,277.19,1.93,4.51,4.67,3,1,United Kingdom,0.0
14893,10,2,1237.85,799,576,399,72,21167,809.12,618.93,4.38,5.73,5.51,1,4,United Kingdom,0.0
14894,86,1,655.75,265,265,265,23,21787,655.75,655.75,2.9,4.24,4.32,3,3,United Kingdom,0.0
14895,41,20,11138.71,4851,964,242,273,23310,2346.34,556.94,6.21,7.49,7.29,4,2,United Kingdom,0.04
14896,205,2,468.77,279,184,139,43,21899,257.22,234.39,2.96,4.91,4.98,4,2,United Kingdom,0.0
14897,1,4,1366.38,468,170,117,43,22771,620.06,341.6,6.06,5.13,4.65,3,2,United Kingdom,0.0
14898,24,6,1303.52,1020,443,170,86,22151,400.37,217.25,5.32,4.22,5.5,2,2,United Kingdom,0.88
14901,1,9,1421.29,661,134,73,73,22306,204.15,157.92,4.52,5.33,5.47,2,2,United Kingdom,0.3
14902,26,1,332.66,218,218,218,20,22577,332.66,332.66,2.88,3.99,3.85,0,2,United Kingdom,4.13
14903,22,5,2810.63,1536,410,307,227,84945,686.47,562.13,5.02,7.12,7.29,2,2,United Kingdom,2.67
14904,26,2,1025.44,1985,1392,992,66,22065,628.48,512.72,1.0,5.39,5.58,0,2,United Kingdom,0.0
14905,217,2,616.15,287,146,143,14,85123A,308.55,308.08,2.3,3.46,3.46,3,2,United Kingdom,4.53
14907,29,7,3501.1,1691,569,241,125,21212,971.13,500.16,5.01,6.5,6.38,3,2,United Kingdom,0.3
14908,75,1,277.8,132,132,132,9,23333,277.8,277.8,4.36,2.78,2.61,0,4,United Kingdom,0.0
14910,26,4,434.35,238,98,59,25,22217,214.41,108.59,2.31,4.37,3.94,2,2,United Kingdom,4.62
14912,17,2,867.85,971,526,485,21,51014A,482.79,433.92,2.61,3.36,3.7,1,2,Italy,0.0
14913,37,4,1227.43,1743,484,435,76,22610,314.96,306.86,2.0,5.69,5.47,1,1,United Kingdom,0.0
14915,92,2,307.48,112,76,56,12,22286,165.2,153.74,3.84,3.48,3.08,5,1,United Kingdom,6.25
14916,71,4,1268.98,1136,361,284,72,84826,406.23,317.24,2.26,5.83,5.69,3,3,United Kingdom,0.35
14918,116,2,1610.15,675,363,337,39,22297,844.73,805.08,3.67,4.9,4.84,3,2,United Kingdom,0.0
14920,35,2,977.77,509,292,254,57,84077,572.24,488.88,4.67,5.34,5.35,5,1,United Kingdom,0.0
14921,90,2,1316.07,953,631,476,78,16258A,903.01,658.04,2.07,6.01,5.99,6,3,United Kingdom,0.0
14923,51,1,749.1,418,418,418,44,22952,749.1,749.1,3.75,4.98,4.98,3,3,United Kingdom,0.0
14924,128,1,310.05,64,64,64,10,21232,310.05,310.05,21.07,3.07,1.32,3,1,United Kingdom,0.0
14929,151,1,223.88,136,136,136,11,22560,223.88,223.88,2.8,3.3,2.93,0,2,United Kingdom,0.0
14930,68,3,2372.86,1166,701,388,116,22740,1104.13,790.95,5.4,6.47,6.17,0,3,Channel Islands,0.0
14931,23,5,1257.68,417,181,83,30,23355,293.0,251.54,22.91,4.62,2.3,1,2,Channel Islands,0.0
14932,454,1,363.53,80,80,80,17,21591,363.53,363.53,10.67,3.37,3.49,6,2,Channel Islands,0.0
14934,82,2,1890.94,1042,583,521,68,22741,1062.1,945.47,4.86,5.37,5.35,1,2,Channel Islands,0.1
14935,298,1,1784.71,935,935,935,10,21785,1784.71,1784.71,2.78,2.76,3.18,1,3,Channel Islands,0.0
14936,98,8,8137.02,4085,944,510,210,22151,2060.03,1017.13,5.02,7.23,6.93,2,2,Channel Islands,0.05
14937,57,3,1621.88,484,240,161,33,85123A,759.56,540.63,3.94,4.78,4.82,4,2,Channel Islands,0.21
14944,60,12,5900.25,2815,556,234,101,21498,1308.82,491.69,4.39,6.15,6.14,2,2,United Kingdom,0.21
14946,15,1,100.9,22,22,22,3,23041,100.9,100.9,4.95,1.57,1.57,4,4,United Kingdom,0.0
14947,73,2,275.82,178,118,89,13,21385,178.5,137.91,2.15,3.47,3.34,3,3,United Kingdom,0.0
14948,24,6,1101.97,673,281,112,56,23295,278.4,183.66,3.77,5.37,5.34,1,3,United Kingdom,0.0
14950,20,1,371.2,136,136,136,19,22577,371.2,371.2,4.31,3.67,3.94,6,3,United Kingdom,0.0
14951,80,1,311.69,311,311,311,20,84926D,311.69,311.69,2.24,4.06,3.4,2,3,United Kingdom,0.0
14952,1,11,8099.49,3355,1000,305,117,21326,2505.84,736.32,4.17,6.24,6.39,2,2,United Kingdom,0.36
14953,26,1,289.82,225,225,225,54,22610,289.82,289.82,2.74,4.51,5.21,0,2,United Kingdom,0.0
14954,13,1,336.17,127,127,127,75,85175,336.17,336.17,4.03,5.72,5.66,6,4,United Kingdom,0.0
14957,253,1,58.49,34,34,34,12,22970,58.49,58.49,1.86,3.29,3.35,3,5,United Kingdom,0.0
14958,128,3,499.68,129,70,43,33,22038,210.65,166.56,5.24,4.56,4.1,3,1,United Kingdom,0.0
14959,110,4,695.42,494,204,123,37,84879,243.72,173.86,2.39,4.8,4.9,2,2,United Kingdom,0.61
14960,172,2,221.27,221,201,110,23,22578,132.97,110.64,2.84,3.59,3.78,1,2,United Kingdom,0.0
14961,11,9,7044.68,3708,582,412,193,22197,1144.75,782.74,4.39,6.81,7.09,1,2,United Kingdom,0.43
14962,271,1,126.7,44,44,44,5,21626,126.7,126.7,6.54,1.03,2.17,0,2,United Kingdom,0.0
14963,10,5,1487.8,1176,318,235,149,22197,320.89,297.56,3.04,4.97,6.74,2,2,United Kingdom,0.0
14964,189,1,206.21,143,143,143,13,22178,206.21,206.21,4.04,1.92,3.01,5,1,United Kingdom,0.0
14965,245,2,599.0,365,353,182,80,21385,474.5,299.5,3.19,5.77,5.84,5,2,United Kingdom,0.0
14966,15,1,191.32,187,187,187,35,23310,191.32,191.32,1.88,4.05,4.84,4,4,United Kingdom,0.0
14967,50,1,463.8,140,140,140,6,22112,463.8,463.8,3.26,2.36,2.4,4,3,United Kingdom,0.0
14968,90,1,147.59,127,127,127,37,16012,147.59,147.59,2.27,4.41,4.74,6,2,United Kingdom,0.0
14970,138,4,1592.06,250,85,62,24,48138,472.31,398.02,5.25,3.9,4.2,1,2,United Kingdom,0.0
14971,44,3,1116.57,644,352,214,144,22530,616.36,372.19,4.11,6.22,6.68,1,2,United Kingdom,0.0
14972,277,1,114.77,28,28,28,18,84818,114.77,114.77,4.62,4.04,3.72,1,2,United Kingdom,0.0
14973,108,3,1314.45,369,255,123,29,84879,654.6,438.15,38.49,4.59,1.82,2,4,United Kingdom,0.0
14974,302,1,114.39,44,44,44,17,20717,114.39,114.39,3.53,3.61,3.82,4,2,United Kingdom,0.0
14975,58,1,279.94,380,380,380,11,22154,279.94,279.94,1.07,2.94,3.24,3,2,United Kingdom,0.0
14976,58,7,790.86,234,69,33,47,21908,209.4,112.98,4.93,4.66,5.02,2,2,United Kingdom,1.71
14978,73,5,1931.42,525,144,105,136,21497,452.91,386.28,4.4,6.59,6.51,1,3,United Kingdom,0.0
14981,159,1,102.12,97,97,97,8,21980,102.12,102.12,1.5,2.78,2.78,0,1,United Kingdom,0.0
14984,4,2,213.27,60,39,30,37,20996,110.18,106.64,4.83,5.01,4.59,3,2,United Kingdom,0.0
14985,199,2,296.75,260,171,130,78,21294,172.24,148.37,2.32,5.07,5.9,2,3,United Kingdom,0.0
14987,16,2,326.4,128,64,64,2,21733,163.2,163.2,2.55,1.0,1.0,4,3,United Kingdom,0.0
14988,5,1,334.54,141,141,141,40,22197,334.54,334.54,3.64,4.87,4.91,0,1,United Kingdom,0.0
14995,251,2,233.23,103,52,51,53,82482,119.31,116.62,3.28,5.4,5.28,3,1,United Kingdom,0.0
14997,1,3,546.2,1120,612,373,25,23310,278.4,182.07,0.78,4.28,4.28,1,2,United Kingdom,0.0
14998,6,2,429.87,270,165,135,70,20676,246.23,214.93,3.83,5.11,5.6,4,2,United Kingdom,0.0
15000,48,1,490.52,218,218,218,76,22945,490.52,490.52,3.11,5.74,5.96,6,4,United Kingdom,0.0
15002,116,4,1641.76,862,337,215,93,85123A,631.65,410.44,3.14,6.03,5.93,2,2,United Kingdom,0.0
15004,148,1,1246.32,630,630,630,154,84077,1246.32,1246.32,4.75,6.46,6.68,4,3,United Kingdom,0.0
15005,16,28,6316.57,4247,279,151,360,20724,340.41,225.59,3.85,7.34,7.63,2,2,United Kingdom,0.78
15006,52,1,502.09,302,302,302,121,21313,502.09,502.09,2.33,6.47,6.35,2,3,United Kingdom,0.0
15007,278,1,156.91,69,69,69,12,22771,156.91,156.91,3.64,3.19,3.22,0,1,United Kingdom,0.0
15009,13,3,1261.78,642,279,214,148,22557,592.56,420.59,3.79,6.67,6.68,4,3,United Kingdom,0.0
15010,243,1,308.94,184,184,184,20,23210,308.94,308.94,4.06,4.05,3.71,0,2,United Kingdom,0.0
15012,54,2,423.04,231,145,115,110,21326,231.98,211.52,3.71,6.17,6.18,0,2,United Kingdom,0.0
15014,43,2,260.17,151,83,75,29,22898,142.44,130.08,2.05,3.51,4.62,3,3,United Kingdom,0.0
15016,173,1,170.04,76,76,76,20,23121,170.04,170.04,4.51,3.54,3.88,0,3,United Kingdom,0.0
15017,182,1,125.58,63,63,63,20,21810,125.58,125.58,3.08,3.85,3.99,5,2,United Kingdom,0.0
15018,333,3,496.21,189,95,63,30,16161G,204.87,165.4,7.1,4.52,3.98,0,1,United Kingdom,0.53
15019,267,1,266.0,159,159,159,64,22319,266.0,266.0,2.93,5.48,5.6,4,3,United Kingdom,0.0
15021,27,9,1914.82,847,127,94,287,82482,309.33,212.76,4.35,7.59,7.27,3,2,United Kingdom,0.0
15022,12,4,905.04,543,237,135,96,23310,353.23,226.26,4.04,5.94,5.81,4,3,United Kingdom,0.0
15023,40,11,6802.76,2871,631,261,347,85123A,1051.99,618.43,7.88,7.77,7.47,2,2,United Kingdom,0.28
15024,10,10,1661.33,920,235,92,105,84879,444.42,166.13,3.74,5.84,6.15,2,2,United Kingdom,0.0
15025,182,1,377.01,189,189,189,66,23078,377.01,377.01,3.87,5.47,5.68,5,2,United Kingdom,0.0
15026,81,3,469.0,285,204,95,57,M,238.22,156.33,2.69,5.07,5.3,3,2,United Kingdom,0.0
15027,90,4,1066.15,565,264,141,30,22294,341.4,266.54,4.73,3.99,3.92,3,2,United Kingdom,0.35
15028,43,4,627.13,459,263,114,35,22616,307.71,156.78,2.59,4.15,4.46,3,3,United Kingdom,0.0
15030,72,2,518.28,372,216,186,7,47504K,365.52,259.14,3.78,2.39,2.05,2,4,United Kingdom,0.0
15031,89,4,668.14,401,230,100,74,22197,230.82,167.04,4.13,4.89,5.46,4,2,United Kingdom,0.0
15032,257,3,4959.1,2968,1655,989,29,20713,2746.75,1653.03,3.15,3.95,4.74,2,2,United Kingdom,10.11
15033,26,10,2586.67,1695,361,169,315,17003,570.07,258.67,4.04,7.72,7.68,1,2,United Kingdom,0.06
15034,16,8,4308.61,2422,595,302,299,22197,842.9,538.58,4.32,7.1,7.53,3,2,United Kingdom,0.45
15035,31,1,252.73,245,245,245,26,20668,252.73,252.73,1.87,3.19,4.48,2,2,United Kingdom,0.0
15036,73,3,465.55,327,176,109,107,37479B,219.86,155.18,2.9,5.62,6.25,1,3,United Kingdom,0.0
15038,0,6,705.49,217,77,36,105,23251,173.04,117.58,4.53,6.13,6.16,3,1,United Kingdom,5.53
15039,10,47,19914.44,9209,758,195,408,84212,928.08,423.71,4.69,6.83,7.5,2,2,United Kingdom,0.18
15041,171,1,180.35,104,104,104,66,22161,180.35,180.35,2.75,5.73,5.65,2,4,United Kingdom,0.0
15042,200,1,135.93,30,30,30,5,22799,135.93,135.93,5.59,2.09,1.9,1,4,United Kingdom,0.0
15043,121,1,537.0,300,300,300,3,20711,537.0,537.0,1.79,1.58,1.58,3,2,United Kingdom,0.0
15044,6,17,7700.23,2795,726,164,233,16216,866.97,452.95,4.88,7.22,6.88,3,2,United Kingdom,0.21
15045,33,2,735.66,114,76,57,11,22171,388.9,367.83,6.31,3.25,3.08,3,2,United Kingdom,0.0
15046,10,15,5213.77,3451,675,230,147,84879,943.07,347.58,5.28,5.68,6.42,4,2,United Kingdom,4.17
15047,270,1,343.62,222,222,222,22,84077,343.62,343.62,2.32,4.08,4.22,1,3,United Kingdom,0.0
15048,117,4,384.05,195,90,48,86,22616,157.75,96.01,3.11,5.55,5.93,2,2,United Kingdom,6.15
15049,37,1,121.17,63,63,63,3,21191,121.17,121.17,1.83,0.93,1.42,3,1,United Kingdom,0.0
15050,26,3,1782.09,1224,901,408,68,21390,1293.18,594.03,3.05,5.4,5.53,2,4,United Kingdom,3.27
15051,3,3,1391.61,1011,536,337,130,21326,768.19,463.87,3.1,6.05,6.49,2,2,United Kingdom,0.0
15052,320,1,215.78,82,82,82,27,21985,215.78,215.78,5.52,4.28,3.61,0,4,United Kingdom,0.0
15053,186,3,697.79,986,472,328,49,22610,255.95,232.6,1.8,4.11,5.26,2,1,United Kingdom,0.0
15054,13,2,302.1,198,111,99,105,85175,168.42,151.05,2.42,6.28,6.26,6,4,United Kingdom,0.0
15057,98,2,1489.5,668,614,334,25,22046,1131.0,744.75,3.84,4.36,4.08,4,2,United Kingdom,0.0
15058,26,11,2124.99,1069,138,97,199,22144,270.55,193.18,5.1,6.16,7.01,1,2,United Kingdom,0.0
15059,41,9,1337.72,604,136,67,161,20668,199.11,148.64,4.04,6.35,6.84,3,3,United Kingdom,0.17
15060,10,4,303.09,263,125,65,81,20668,141.88,75.77,2.33,5.64,5.6,2,4,United Kingdom,0.0
15061,5,48,54534.14,28920,3176,602,70,71459,5375.28,1136.13,2.85,5.42,4.56,2,2,United Kingdom,0.98
15062,72,4,987.86,763,276,190,47,22421,353.06,246.96,2.3,5.04,5.17,2,3,United Kingdom,0.0
15063,66,1,370.8,56,56,56,5,22077,370.8,370.8,8.57,1.86,1.96,2,1,United Kingdom,0.0
15065,165,4,3158.13,1383,548,345,148,22045,1452.35,789.53,9.8,6.74,6.13,1,3,United Kingdom,2.02
15066,54,1,893.59,317,317,317,42,84987,893.59,893.59,3.96,5.06,5.03,0,3,United Kingdom,0.0
15067,79,3,1744.76,954,347,318,82,23167,848.05,581.59,4.06,5.83,5.81,3,3,United Kingdom,0.0
15068,47,2,553.36,364,234,182,96,16008,313.4,276.68,4.07,5.85,6.01,0,4,United Kingdom,0.0
15069,180,1,1109.53,520,520,520,70,16156S,1109.53,1109.53,5.2,5.55,5.73,0,2,United Kingdom,0.0
15070,666,1,106.2,36,36,36,1,22086,106.2,106.2,2.95,-0.0,-0.0,4,2,United Kingdom,0.0
15071,98,2,982.07,269,165,134,25,22766,588.67,491.04,5.0,4.1,4.39,5,1,United Kingdom,0.0
15073,10,3,1043.41,491,214,163,31,22673,430.98,347.8,3.75,4.76,4.56,1,2,United Kingdom,43.58
15074,106,1,748.87,455,455,455,41,22951,748.87,748.87,2.49,5.01,5.2,4,4,United Kingdom,0.0
15075,78,1,773.03,447,447,447,27,22952,773.03,773.03,4.07,4.06,4.12,4,4,United Kingdom,0.0
15076,173,1,880.85,571,571,571,49,21121,880.85,880.85,4.72,5.35,4.62,0,3,United Kingdom,0.0
15078,12,32,9743.11,5105,338,159,97,85099B,590.03,304.47,3.34,5.77,5.93,3,2,United Kingdom,0.69
15079,35,4,895.61,389,235,97,46,22804,367.29,223.9,7.3,5.13,4.43,5,2,United Kingdom,0.0
15081,23,5,504.8,190,57,38,26,85123A,136.9,100.96,5.73,4.09,4.24,2,2,United Kingdom,1.05
15083,257,1,88.2,38,38,38,5,22969,88.2,88.2,6.38,1.48,1.86,0,4,United Kingdom,0.0
15087,282,1,306.94,470,470,470,15,84568,306.94,306.94,1.92,2.27,3.6,3,1,United Kingdom,0.0
15088,22,2,1160.07,460,340,230,53,22197,864.19,580.04,7.84,5.43,4.6,3,2,United Kingdom,0.65
15089,11,6,2420.84,1359,674,226,139,17091J,1221.56,403.47,4.64,6.83,6.41,1,3,United Kingdom,0.0
15090,252,1,381.32,208,208,208,23,22492,381.32,381.32,3.16,4.07,4.08,5,1,United Kingdom,0.0
15091,275,1,480.71,346,346,346,30,22709,480.71,480.71,2.66,4.73,4.5,3,2,United Kingdom,0.87
15092,127,2,457.81,135,116,67,23,21165,323.16,228.9,4.09,4.24,4.02,2,1,United Kingdom,0.0
15093,19,6,4597.02,3760,879,626,52,84077,1220.4,766.17,4.89,4.18,4.61,2,2,United Kingdom,0.27
15095,104,4,1370.6,1079,705,269,30,22492,770.5,342.65,3.5,4.28,4.38,4,3,United Kingdom,0.19
15096,43,1,219.39,120,120,120,11,22992,219.39,219.39,3.34,3.14,2.88,4,4,United Kingdom,0.0
15097,212,1,248.08,170,170,170,25,21592,248.08,248.08,2.3,4.22,4.08,3,2,United Kingdom,0.0
15098,65,2,946.5,61,60,30,1,22502,649.5,473.25,327.23,-0.0,-0.0,3,1,United Kingdom,98.36
15099,85,1,410.48,343,343,343,23,23432,410.48,410.48,1.75,3.67,4.31,4,3,United Kingdom,0.0
15100,70,3,876.0,80,32,26,1,21258,350.4,292.0,10.95,-0.0,-0.0,3,1,United Kingdom,27.5
15101,332,2,317.53,241,207,120,8,21326,215.25,158.76,2.4,2.2,2.65,2,2,United Kingdom,0.83
15103,87,2,703.36,329,181,164,35,16161P,411.68,351.68,7.91,4.81,3.51,2,2,United Kingdom,0.0
15104,197,2,1027.44,637,417,318,66,22985,652.8,513.72,5.5,5.48,5.17,3,2,United Kingdom,0.31
15105,19,7,2298.93,1211,356,173,90,22751,614.88,328.42,3.1,6.17,6.11,1,2,United Kingdom,0.0
15106,5,5,1422.52,1181,302,236,90,22577,410.7,284.5,3.8,6.11,5.73,1,2,United Kingdom,3.13
15107,39,6,319.5,169,50,28,12,84945,116.0,53.25,6.32,1.78,3.21,3,1,United Kingdom,4.14
15108,142,4,1300.25,499,335,124,50,22571,676.8,325.06,6.34,5.34,4.85,2,2,European Community,0.4
15109,128,1,484.95,131,131,131,28,22670,484.95,484.95,5.45,4.52,4.44,3,1,United Kingdom,0.0
15110,24,4,996.1,246,69,61,17,22197,315.7,249.03,6.92,3.78,2.89,2,3,United Kingdom,1.63
15111,60,3,1567.48,710,456,236,70,23301,949.3,522.49,4.16,5.72,5.7,3,2,United Kingdom,0.0
15113,10,3,3609.33,2386,1412,795,77,84077,2242.69,1203.11,2.86,5.43,5.83,2,3,United Kingdom,1.01
15114,38,10,2760.56,3096,564,309,136,21975,508.28,276.06,1.85,6.6,6.16,3,2,United Kingdom,0.0
15115,19,1,340.11,157,157,157,21,20981,340.11,340.11,4.73,4.2,3.72,0,3,United Kingdom,0.0
15116,18,4,1352.75,648,276,162,37,22952,479.65,338.19,2.86,4.76,4.8,2,3,United Kingdom,0.0
15117,15,5,1551.78,1948,670,389,63,16014,526.3,310.36,3.11,3.46,5.3,2,2,United Kingdom,0.0
15118,135,1,244.8,1440,1440,1440,1,84568,244.8,244.8,0.17,-0.0,-0.0,3,4,United Kingdom,0.0
15119,128,1,266.4,88,88,88,14,21977,266.4,266.4,8.2,3.28,2.97,3,1,United Kingdom,0.0
15120,134,1,358.82,296,296,296,21,37340,358.82,358.82,7.56,3.9,3.05,4,5,United Kingdom,0.0
15121,51,2,457.72,199,125,99,28,22418,295.15,228.86,4.8,4.51,4.14,3,3,United Kingdom,0.0
15122,115,3,1633.78,800,303,266,65,85099B,703.17,544.59,4.1,5.45,5.63,2,3,United Kingdom,1.5
15123,207,2,2199.31,1195,686,597,93,23310,1129.84,1099.65,4.04,6.12,5.98,3,2,United Kingdom,0.0
15124,23,2,184.19,233,144,116,14,22577,93.44,92.1,2.59,3.33,2.78,3,2,United Kingdom,0.0
15125,26,15,11528.48,6193,2224,412,102,23203,3840.88,768.57,4.77,6.1,5.95,1,2,United Kingdom,3.25
15127,214,1,406.53,251,251,251,16,23263,406.53,406.53,2.17,3.77,3.86,1,2,United Kingdom,0.0
15128,61,4,1471.0,1343,385,335,74,22610,483.7,367.75,3.01,5.61,5.62,2,2,United Kingdom,1.12
15129,51,11,3447.4,1794,368,163,54,22112,650.67,313.4,4.96,4.57,5.12,2,2,United Kingdom,0.0
15130,170,1,330.11,197,197,197,22,21985,330.11,330.11,2.42,4.25,4.13,3,4,United Kingdom,0.0
15132,19,5,977.93,679,259,135,49,22851,352.36,195.59,2.24,5.17,5.19,2,3,United Kingdom,0.0
15133,38,3,982.42,680,368,226,27,85114A,333.2,327.47,2.33,4.03,4.36,4,2,United Kingdom,0.0
15134,15,8,1387.99,887,228,110,44,22492,282.69,173.5,2.25,4.87,4.93,2,2,United Kingdom,0.0
15135,239,1,139.05,43,43,43,9,22653,139.05,139.05,3.88,3.07,3.1,3,2,United Kingdom,4.65
15136,23,4,1286.7,776,374,194,61,21669,582.9,321.68,2.12,5.75,5.61,3,2,United Kingdom,0.13
15139,162,2,178.96,208,106,104,13,21084,122.1,89.48,1.43,3.39,3.24,3,1,United Kingdom,0.0
15140,53,7,2354.25,1572,348,224,74,84755,566.76,336.32,3.37,5.38,5.74,2,3,United Kingdom,0.0
15142,47,1,498.74,365,365,365,26,21980,498.74,498.74,2.38,4.36,4.13,0,4,United Kingdom,0.0
15143,226,1,259.45,150,150,150,14,84692,259.45,259.45,3.4,3.54,3.39,3,4,United Kingdom,0.0
15144,0,17,6580.44,3050,470,179,132,23199,1030.7,387.08,3.57,6.67,6.43,2,3,United Kingdom,0.79
15145,44,4,1194.73,756,251,189,54,20983,422.23,298.68,4.6,5.38,4.88,2,2,United Kingdom,0.0
15146,165,2,1327.16,1473,914,736,90,22418,834.22,663.58,2.95,6.12,5.87,0,3,United Kingdom,0.95
15147,241,1,623.5,366,366,366,28,22492,623.5,623.5,4.3,4.57,4.09,2,2,United Kingdom,0.82
15148,11,1,301.29,187,187,187,20,16008,301.29,301.29,2.54,4.05,3.98,1,5,United Kingdom,0.0
15149,134,1,520.8,128,128,128,23,22178,520.8,520.8,6.3,3.87,4.36,4,5,United Kingdom,0.0
15150,18,10,5314.47,3658,1228,365,282,16169E,1654.31,531.45,5.46,7.76,7.28,1,2,United Kingdom,0.68
15152,10,13,4745.69,2704,429,208,196,21212,756.1,365.05,4.65,7.06,6.9,2,2,United Kingdom,0.37
15153,121,1,329.25,198,198,198,22,22944,329.25,329.25,5.03,3.42,3.96,3,2,United Kingdom,0.0
15154,76,1,296.42,104,104,104,66,21992,296.42,296.42,3.94,5.8,5.5,6,4,United Kingdom,6.73
15156,119,3,961.49,597,268,199,51,21497,391.46,320.5,4.02,5.47,4.67,4,2,United Kingdom,0.0
15157,125,3,1936.07,2392,1078,797,125,20802,1085.46,645.36,6.72,6.7,4.93,5,2,United Kingdom,6.23
15158,46,1,401.4,198,198,198,7,21481,401.4,401.4,1.95,2.78,2.5,1,4,United Kingdom,0.0
15159,19,30,18641.01,11441,1642,381,363,22610,3091.98,621.37,6.67,7.92,7.32,2,2,United Kingdom,0.18
15160,358,1,158.16,84,84,84,4,21484,158.16,158.16,1.75,1.84,1.73,4,3,United Kingdom,0.0
15163,19,2,304.47,186,138,93,29,23185,155.0,152.24,2.86,4.28,4.41,0,4,United Kingdom,0.0
