CustomerID,Recency,Frequency,Monetary,TotItems,MaxItems,MeanBasketItems,UniqueItems,PReturn,MaxSale,MeanBasketSale,MeanItemSale,E-Prods,E-Sale,E-Baskets,E-Intervals,PurchasingFreq,WeekDayPref,WeekMonthPref,ItemPref,MainCountry
15144,0,17,6580.44,3050,470,179,132,0.79,1030.7,387.08,3.57,6.67,3.05,1.52,2.44,19.53,2,3,23199,United Kingdom
15145,44,4,1194.73,756,251,189,54,0.0,422.23,298.68,4.6,5.38,3.01,1.5,0.92,45.75,2,2,20983,United Kingdom
15146,165,2,1327.16,1473,914,736,90,0.95,834.22,663.58,2.95,6.12,2.8,-0.0,-0.0,63.0,0,3,22418,United Kingdom
15147,241,1,623.5,366,366,366,28,0.82,623.5,623.5,4.3,4.57,2.75,-0.0,-0.0,0.0,2,2,22492,United Kingdom
15148,11,1,301.29,187,187,187,20,0.0,301.29,301.29,2.54,4.05,2.73,-0.0,-0.0,0.0,1,5,16008,United Kingdom
15149,134,1,520.8,128,128,128,23,0.0,520.8,520.8,6.3,3.87,1.99,-0.0,-0.0,0.0,4,5,22178,United Kingdom
15150,18,10,5314.47,3658,1228,365,282,0.68,1654.31,531.45,5.46,7.76,3.2,1.49,2.28,25.8,1,2,16169E,United Kingdom
15152,10,13,4745.69,2704,429,208,196,0.37,756.1,365.05,4.65,7.06,3.25,0.89,2.28,20.46,2,2,21212,United Kingdom
15153,121,1,329.25,198,198,198,22,0.0,329.25,329.25,5.03,3.42,3.03,-0.0,-0.0,0.0,3,2,22944,United Kingdom
15154,76,1,296.42,104,104,104,66,6.73,296.42,296.42,3.94,5.8,3.21,-0.0,-0.0,0.0,6,4,21992,United Kingdom
15156,119,3,961.49,597,268,199,51,0.0,391.46,320.5,4.02,5.47,3.13,0.92,1.0,30.67,4,2,21497,United Kingdom
15157,125,3,1936.07,2392,1078,797,125,6.23,1085.46,645.36,6.72,6.7,2.31,-0.0,1.0,77.67,5,2,20802,United Kingdom
15158,46,1,401.4,198,198,198,7,0.0,401.4,401.4,1.95,2.78,2.24,-0.0,-0.0,0.0,1,4,21481,United Kingdom
15159,19,30,18641.01,11441,1642,381,363,0.18,3091.98,621.37,6.67,7.92,3.19,1.46,2.48,11.4,2,2,22610,United Kingdom
15160,358,1,158.16,84,84,84,4,0.0,158.16,158.16,1.75,1.84,2.0,-0.0,-0.0,0.0,4,3,21484,United Kingdom
15163,19,2,304.47,186,138,93,29,0.0,155.0,152.24,2.86,4.28,3.05,-0.0,-0.0,86.5,0,4,23185,United Kingdom
15164,209,3,843.05,360,217,120,79,0.0,474.87,281.02,4.33,5.74,2.94,0.92,1.0,31.33,4,2,84879,United Kingdom
15165,697,1,487.75,160,160,160,27,0.0,487.75,487.75,6.27,4.4,2.46,-0.0,-0.0,0.0,1,2,72741,United Kingdom
15167,321,1,163.0,67,67,67,39,0.0,163.0,163.0,3.78,5.11,3.06,-0.0,-0.0,0.0,6,4,22079,United Kingdom
15168,26,1,106.56,52,52,52,5,0.0,106.56,106.56,3.34,2.01,1.92,-0.0,-0.0,0.0,0,2,22579,United Kingdom
15171,9,1,1289.5,290,290,290,5,0.0,1289.5,1289.5,4.58,2.24,1.37,-0.0,-0.0,0.0,3,1,21621,United Kingdom
15172,71,5,1609.05,1610,387,322,105,0.0,361.21,321.81,2.5,6.3,2.95,0.72,2.0,52.2,3,3,21809,United Kingdom
15174,323,1,135.75,145,145,145,11,0.0,135.75,135.75,1.71,3.07,2.23,-0.0,-0.0,0.0,4,3,21876,United Kingdom
15175,72,1,224.14,454,454,454,23,0.0,224.14,224.14,0.81,4.25,1.8,-0.0,-0.0,0.0,3,5,16216,United Kingdom
15178,261,1,40.5,30,30,30,3,0.0,40.5,40.5,1.35,1.58,1.58,-0.0,-0.0,0.0,3,4,20717,United Kingdom
15179,19,5,2206.95,1938,1244,387,91,0.05,1285.62,441.39,2.94,5.61,3.04,0.97,2.0,64.0,0,2,84077,United Kingdom
15180,516,1,87.5,36,36,36,6,0.0,87.5,87.5,3.27,2.38,1.92,-0.0,-0.0,0.0,0,2,22348,United Kingdom
15181,176,3,689.48,544,292,181,11,0.0,300.0,229.83,2.39,3.29,2.0,0.92,1.0,31.33,3,2,23500,United Kingdom
15182,125,2,622.85,253,144,126,24,0.0,370.48,311.43,3.04,4.39,2.75,-0.0,-0.0,72.0,4,2,21175,United Kingdom
15184,60,2,406.76,223,150,111,59,0.0,235.23,203.38,3.28,4.66,3.14,1.0,-0.0,123.5,3,1,21386,United Kingdom
15185,71,1,310.62,666,666,666,21,0.0,310.62,310.62,5.38,3.94,1.12,-0.0,-0.0,0.0,4,5,22338,United Kingdom
15186,15,2,411.41,215,162,107,17,0.0,229.26,205.71,3.96,3.6,2.76,1.0,-0.0,77.0,4,4,22151,United Kingdom
15187,16,16,4777.18,1887,248,117,61,0.64,607.2,298.57,3.64,5.19,3.07,1.58,2.57,19.75,3,2,84945,United Kingdom
15189,6,41,16225.39,6149,348,149,80,1.12,1284.12,395.74,6.01,5.17,3.01,1.45,1.5,8.02,3,2,71459,United Kingdom
15192,2,3,1044.32,918,441,306,36,0.0,422.99,348.11,2.74,4.52,2.85,0.92,1.0,150.33,4,1,17003,United Kingdom
15193,61,1,499.32,144,144,144,19,0.0,499.32,499.32,6.14,3.47,1.78,-0.0,-0.0,0.0,0,2,84077,United Kingdom
15194,78,15,7616.53,5703,989,380,209,0.95,1421.67,507.77,4.4,6.95,3.23,1.0,2.75,31.13,2,2,47480,United Kingdom
15195,151,1,3861.0,1404,1404,1404,1,0.0,3861.0,3861.0,2.75,-0.0,-0.0,-0.0,-0.0,0.0,1,2,22413,United Kingdom
15197,11,3,1079.61,469,267,156,30,2.56,556.5,359.87,4.35,4.55,3.04,0.92,1.0,115.67,1,3,84347,United Kingdom
15198,123,2,193.64,120,64,60,10,0.0,107.64,96.82,2.01,3.21,2.72,-0.0,-0.0,15.5,2,2,22693,United Kingdom
15199,30,4,1268.7,396,118,99,5,0.0,353.1,317.18,4.86,1.46,1.3,-0.0,1.58,55.5,2,2,22668,United Kingdom
15201,88,5,1236.54,1210,351,242,35,12.64,303.28,247.31,2.14,4.74,2.16,0.72,1.58,25.6,4,2,22961,United Kingdom
15203,26,6,1827.8,1753,449,292,82,0.0,480.96,304.63,1.11,6.14,2.3,1.25,2.32,52.5,2,3,22230,United Kingdom
15204,358,1,316.58,258,258,258,9,0.0,316.58,316.58,2.8,2.65,2.73,-0.0,-0.0,0.0,4,3,22544,United Kingdom
15205,85,2,653.24,378,196,189,37,0.0,476.3,326.62,4.37,4.87,3.04,1.0,-0.0,80.0,3,2,21845,United Kingdom
15206,11,4,420.3,162,72,40,3,0.0,183.6,105.07,2.75,1.58,-0.0,-0.0,1.58,81.0,4,2,22697,United Kingdom
15208,119,5,870.12,316,134,63,25,0.63,258.12,174.02,5.03,4.03,2.63,0.97,2.0,46.8,3,2,20978,United Kingdom
15210,226,1,331.18,228,228,228,20,0.0,331.18,331.18,8.78,3.56,2.9,-0.0,-0.0,0.0,3,4,22893,United Kingdom
15211,61,2,894.41,240,123,120,52,0.0,511.34,447.21,5.56,5.42,2.64,1.0,-0.0,196.0,3,2,22098,United Kingdom
15212,6,1,101.8,36,36,36,5,0.0,101.8,101.8,3.9,2.22,1.52,-0.0,-0.0,0.0,6,1,22296,United Kingdom
15213,319,2,328.35,272,262,136,22,0.74,313.2,164.17,1.46,4.26,2.64,1.0,-0.0,5.5,2,3,16161P,United Kingdom
15214,11,8,1661.44,1254,402,156,109,0.0,514.93,207.68,3.26,6.42,3.18,1.06,2.52,40.25,3,2,22944,United Kingdom
15215,47,3,734.94,225,126,75,33,4.44,381.0,244.98,6.23,4.55,2.61,0.92,-0.0,65.67,1,3,22866,United Kingdom
15216,88,1,96.6,28,28,28,2,0.0,96.6,96.6,4.8,0.86,1.0,-0.0,-0.0,0.0,1,2,20727,United Kingdom
15218,11,11,5756.89,3329,515,302,77,0.0,807.68,523.35,3.77,4.22,2.96,1.1,2.5,28.0,0,3,75049L,United Kingdom
15219,177,1,305.75,45,45,45,9,0.0,305.75,305.75,7.59,2.51,1.22,-0.0,-0.0,0.0,3,3,23013,United Kingdom
15220,52,6,1778.96,1393,392,232,110,1.15,494.91,296.49,3.25,6.11,3.13,1.46,2.32,33.17,3,2,21084,United Kingdom
15221,485,1,403.25,43,43,43,5,0.0,403.25,403.25,12.71,2.08,0.72,-0.0,-0.0,0.0,3,2,82483,United Kingdom
15222,319,1,585.0,440,440,440,5,0.0,585.0,585.0,1.27,2.26,0.72,-0.0,-0.0,0.0,1,4,21931,United Kingdom
15223,226,2,755.75,213,115,106,14,53.99,454.9,377.88,4.54,3.47,3.05,1.0,-0.0,11.5,1,2,21212,United Kingdom
15224,359,2,322.08,152,150,76,13,0.0,310.48,161.04,3.67,3.39,2.66,1.0,-0.0,2.0,4,2,21109,United Kingdom
15225,235,1,409.4,226,226,226,23,0.0,409.4,409.4,3.9,4.14,2.77,-0.0,-0.0,0.0,1,3,21899,United Kingdom
15226,311,1,154.41,71,71,71,8,0.0,154.41,154.41,5.14,2.64,1.55,-0.0,-0.0,0.0,2,1,21985,United Kingdom
15227,127,5,1219.4,750,208,150,43,0.0,318.23,243.88,4.54,4.86,3.08,0.72,1.58,38.0,2,2,21985,United Kingdom
15228,170,4,3386.71,2255,751,563,110,0.13,1162.68,846.68,4.63,5.89,3.19,0.81,1.58,33.75,3,2,21212,United Kingdom
15230,240,2,429.6,351,339,175,23,0.0,370.2,214.8,2.23,4.32,1.99,1.0,-0.0,0.5,2,2,16156S,United Kingdom
15232,114,2,612.06,686,372,343,26,0.0,310.36,306.03,1.63,4.6,2.06,-0.0,-0.0,13.5,3,3,20719,United Kingdom
15234,129,1,197.0,196,196,196,14,0.0,197.0,197.0,1.65,3.46,2.79,-0.0,-0.0,0.0,2,1,72232,United Kingdom
15235,159,12,2247.51,1324,333,110,132,0.0,529.59,187.29,3.83,6.73,3.16,1.04,2.64,44.75,2,2,16156S,United Kingdom
15236,299,1,321.05,269,269,269,15,0.0,321.05,321.05,2.3,3.71,2.21,-0.0,-0.0,0.0,0,2,16161P,United Kingdom
15237,79,4,1412.32,1071,670,267,94,0.0,938.92,353.08,3.57,6.24,3.18,1.5,1.58,37.25,3,3,22319,United Kingdom
15238,60,3,1071.99,692,355,230,49,0.0,472.64,357.33,8.2,5.12,2.97,0.92,1.0,51.33,2,1,84879,United Kingdom
15239,11,2,780.59,594,373,297,48,0.51,461.79,390.29,2.52,5.35,2.95,1.0,-0.0,34.0,2,4,84077,United Kingdom
15240,6,5,1706.57,1369,380,273,58,0.37,416.28,341.31,3.45,4.95,3.03,0.72,1.5,67.2,4,2,17021,United Kingdom
15241,74,8,1741.44,1817,434,227,81,0.17,395.33,217.68,2.53,5.79,2.82,1.41,2.52,33.38,2,2,21394,United Kingdom
15243,75,1,316.68,185,185,185,22,0.0,316.68,316.68,2.47,4.23,2.93,-0.0,-0.0,0.0,0,4,21500,United Kingdom
15244,214,2,631.57,405,240,202,31,0.0,333.63,315.79,3.09,4.66,3.14,-0.0,-0.0,2.5,1,1,22585,United Kingdom
15245,134,3,2515.84,1784,826,594,55,0.0,1251.48,838.61,2.44,4.97,2.91,-0.0,1.0,42.33,3,3,22457,United Kingdom
15246,239,2,514.15,247,161,123,32,0.0,328.15,257.08,3.67,4.7,2.7,1.0,-0.0,60.0,3,3,22492,United Kingdom
15247,93,1,356.0,160,160,160,6,0.0,356.0,356.0,1.85,2.55,1.25,-0.0,-0.0,0.0,3,2,21733,United Kingdom
15249,2,13,6688.46,3577,478,275,211,0.56,1001.82,514.5,3.82,7.2,3.01,0.96,2.41,19.54,2,2,22383,United Kingdom
15251,3,11,10484.99,6171,1918,561,97,1.39,2846.02,953.18,3.97,6.15,3.01,1.24,2.2,22.0,3,2,22952,United Kingdom
15252,95,2,740.78,522,423,261,44,0.0,440.23,370.39,2.51,5.27,3.05,1.0,-0.0,89.5,2,1,21497,United Kingdom
15253,1,5,918.2,866,355,173,52,0.0,395.05,183.64,2.53,5.47,2.9,1.37,1.0,33.8,2,3,22151,United Kingdom
15254,246,1,300.36,275,275,275,18,0.0,300.36,300.36,2.2,3.58,2.79,-0.0,-0.0,0.0,4,2,23310,United Kingdom
15255,244,1,890.85,489,489,489,47,0.0,890.85,890.85,3.48,5.29,2.95,-0.0,-0.0,0.0,6,2,16161P,United Kingdom
15256,149,1,98.45,55,55,55,6,0.0,98.45,98.45,1.76,2.53,2.25,-0.0,-0.0,0.0,3,2,21907,United Kingdom
15257,341,1,317.15,46,46,46,7,2.17,317.15,317.15,34.46,1.96,1.15,-0.0,-0.0,0.0,0,1,22771,United Kingdom
15258,169,2,623.16,142,78,71,32,0.0,315.66,311.58,6.12,4.85,2.21,-0.0,-0.0,9.0,5,2,23148,United Kingdom
15260,101,7,1810.77,885,214,126,62,2.71,387.88,258.68,4.97,5.27,2.94,1.45,2.32,80.71,2,2,84978,United Kingdom
15261,136,1,254.82,270,270,270,19,0.0,254.82,254.82,1.37,4.14,2.35,-0.0,-0.0,0.0,2,4,21084,United Kingdom
15262,324,1,178.95,73,73,73,10,0.0,178.95,178.95,3.44,3.16,2.32,-0.0,-0.0,0.0,3,3,21389,United Kingdom
15263,107,1,156.51,89,89,89,12,0.0,156.51,156.51,3.29,3.32,2.42,-0.0,-0.0,0.0,3,4,85175,United Kingdom
15264,183,1,393.74,265,265,265,23,0.0,393.74,393.74,2.15,4.27,2.37,-0.0,-0.0,0.0,4,2,21385,United Kingdom
15265,33,2,1506.12,612,372,306,76,0.0,793.88,753.06,4.88,5.81,2.8,-0.0,-0.0,101.5,0,2,84879,United Kingdom
15266,223,1,119.3,18,18,18,6,0.0,119.3,119.3,6.51,2.53,1.46,-0.0,-0.0,0.0,6,1,22782,United Kingdom
15267,0,5,1717.36,944,488,188,8,0.0,1035.76,343.47,2.05,2.89,2.22,1.37,1.5,31.0,3,2,23211,United Kingdom
15269,24,1,408.8,26,26,26,2,0.0,408.8,408.8,74.97,0.39,1.0,-0.0,-0.0,0.0,2,3,79321,United Kingdom
15270,16,7,2379.49,1521,340,217,22,4.08,536.54,339.93,15.14,2.25,2.46,0.59,2.0,42.0,3,2,75049L,United Kingdom
15271,4,15,2507.07,1262,179,84,184,0.4,364.14,167.14,5.13,6.7,3.13,0.72,2.84,30.0,3,2,22952,United Kingdom
15272,58,2,721.94,310,182,155,63,0.0,422.98,360.97,4.05,5.19,3.04,1.0,-0.0,14.0,2,2,37327,United Kingdom
15274,19,2,716.57,619,377,309,44,0.0,383.99,358.28,2.14,4.89,2.98,-0.0,-0.0,96.0,1,2,22577,United Kingdom
15275,302,1,615.14,498,498,498,41,0.2,615.14,615.14,3.26,4.75,3.06,-0.0,-0.0,0.0,4,2,21810,United Kingdom
15276,244,1,135.31,64,64,64,49,0.0,135.31,135.31,2.71,5.45,3.11,-0.0,-0.0,0.0,6,2,23285,United Kingdom
15277,47,1,255.9,205,205,205,12,0.0,255.9,255.9,1.97,3.32,2.19,-0.0,-0.0,0.0,0,4,84077,United Kingdom
15279,355,1,290.51,189,189,189,19,0.0,290.51,290.51,5.06,3.58,2.86,-0.0,-0.0,0.0,0,3,21198,United Kingdom
15280,173,1,113.12,154,154,154,16,0.0,113.12,113.12,0.76,3.52,1.88,-0.0,-0.0,0.0,0,3,21078,United Kingdom
15281,0,9,2332.15,1211,518,134,121,0.66,780.42,259.13,3.75,6.36,3.08,1.53,2.5,31.89,3,2,21294,United Kingdom
15286,50,1,240.55,55,55,55,3,0.0,240.55,240.55,4.45,1.5,0.92,-0.0,-0.0,0.0,4,3,22112,United Kingdom
15287,23,2,486.69,433,257,216,17,0.23,340.98,243.35,1.99,2.98,2.53,1.0,-0.0,24.0,3,4,21495,United Kingdom
15288,44,5,2306.52,775,371,155,80,0.0,986.75,461.3,4.12,5.96,3.14,1.52,2.0,82.0,3,2,22666,United Kingdom
15289,60,3,939.78,1008,435,336,43,1.19,375.45,313.26,1.49,4.93,2.41,-0.0,1.0,63.33,0,2,85175,United Kingdom
15290,43,18,7928.22,4500,1101,250,92,0.84,1495.36,440.46,3.98,6.14,3.03,1.46,2.66,17.56,3,2,21080,United Kingdom
15291,4,15,4668.3,2103,366,140,62,0.29,461.16,311.22,6.18,4.86,2.71,1.05,2.95,46.2,1,1,22241,United Kingdom
15292,202,1,180.94,56,56,56,24,0.0,180.94,180.94,5.53,4.03,2.77,-0.0,-0.0,0.0,6,4,21292,United Kingdom
15296,35,6,3672.86,1766,679,294,137,0.28,1199.33,612.14,3.81,6.55,3.09,1.25,1.92,48.67,2,2,84077,United Kingdom
15297,11,3,641.94,292,120,97,30,0.68,261.68,213.98,2.79,4.76,2.8,0.92,1.0,47.33,2,3,21790,United Kingdom
15298,11,12,4799.9,3116,435,259,115,0.13,990.0,399.99,3.09,6.14,3.01,1.48,2.92,39.42,3,3,71477,United Kingdom
15299,165,7,4507.01,2948,1824,421,7,0.14,1003.2,643.86,88.52,1.74,2.52,0.59,1.58,71.57,2,2,84950,United Kingdom
15300,183,1,496.44,292,292,292,28,0.0,496.44,496.44,3.8,4.5,2.82,-0.0,-0.0,0.0,4,2,22909,United Kingdom
15301,51,12,5070.35,2775,503,231,167,0.11,673.37,422.53,4.24,6.82,3.14,1.25,2.28,41.17,2,2,21845,United Kingdom
15303,291,1,574.02,248,248,248,31,0.0,574.02,574.02,4.6,4.74,2.9,-0.0,-0.0,0.0,1,4,21169,United Kingdom
15304,61,8,694.4,104,26,13,8,3.85,123.15,86.8,6.5,2.59,1.79,-0.0,2.24,60.5,2,2,22423,United Kingdom
15306,123,3,1174.35,810,298,270,57,0.0,517.28,391.45,3.46,5.42,3.24,0.92,1.0,19.67,2,2,23310,United Kingdom
15307,215,1,205.3,37,37,37,12,0.0,205.3,205.3,6.79,3.42,1.78,-0.0,-0.0,0.0,0,2,23358,United Kingdom
15308,68,1,310.47,175,175,175,19,0.0,310.47,310.47,4.66,3.65,2.76,-0.0,-0.0,0.0,0,1,84077,United Kingdom
15311,0,91,60767.9,38194,2683,419,567,1.17,4041.18,667.78,4.03,7.42,3.15,1.36,1.07,7.66,2,2,85099B,United Kingdom
15312,76,4,924.85,516,177,129,42,0.0,318.16,231.21,2.53,5.03,2.72,1.0,0.92,69.75,4,3,85123A,United Kingdom
15313,111,1,52.0,25,25,25,1,0.0,52.0,52.0,2.08,-0.0,-0.0,-0.0,-0.0,0.0,6,3,85099B,United Kingdom
15314,200,1,327.97,313,313,313,24,0.0,327.97,327.97,2.1,4.28,2.77,-0.0,-0.0,0.0,1,4,84077,United Kingdom
15315,117,2,570.5,862,600,431,35,2.78,336.96,285.25,1.0,4.87,2.08,-0.0,-0.0,33.0,2,2,22336,United Kingdom
15316,327,1,165.0,100,100,100,1,0.0,165.0,165.0,1.65,-0.0,-0.0,-0.0,-0.0,0.0,0,3,20713,United Kingdom
15318,181,1,312.62,642,642,642,33,0.0,312.62,312.62,0.98,4.94,1.24,-0.0,-0.0,0.0,6,2,22608,United Kingdom
15319,341,1,204.5,175,175,175,16,0.0,204.5,204.5,4.76,3.59,2.31,-0.0,-0.0,0.0,0,1,16156S,United Kingdom
15320,45,1,267.13,326,326,326,36,0.0,267.13,267.13,2.81,2.05,2.68,-0.0,-0.0,0.0,2,4,22577,United Kingdom
15321,71,3,2748.31,1181,554,393,83,1.52,1238.54,916.1,4.51,6.03,3.09,0.92,-0.0,73.33,2,4,22379,United Kingdom
15322,86,1,679.68,416,416,416,42,0.0,679.68,679.68,3.84,4.95,3.17,-0.0,-0.0,0.0,3,3,84077,United Kingdom
15325,104,1,162.29,232,232,232,47,0.0,162.29,162.29,2.08,4.71,2.2,-0.0,-0.0,0.0,6,4,23230,United Kingdom
15326,70,1,311.71,386,386,386,29,0.0,311.71,311.71,2.17,4.6,2.06,-0.0,-0.0,0.0,5,1,16169M,United Kingdom
15327,53,1,208.75,116,116,116,10,0.0,208.75,208.75,5.08,2.98,1.69,-0.0,-0.0,0.0,1,3,84692,United Kingdom
15329,40,3,1049.7,486,274,162,51,0.0,444.9,349.9,4.53,5.32,3.07,0.92,1.0,44.0,1,4,22047,United Kingdom
15330,61,2,714.96,1312,744,656,10,0.0,394.56,357.48,0.61,3.01,1.35,1.0,-0.0,45.0,0,2,51014C,United Kingdom
15332,485,4,1661.06,652,442,163,29,0.0,1145.06,415.27,3.11,4.66,2.27,1.0,-0.0,23.0,2,2,21915,Lithuania
15333,209,1,1028.56,344,344,344,16,0.0,1028.56,1028.56,2.46,3.45,1.59,-0.0,-0.0,0.0,6,3,22271,United Kingdom
15334,164,3,351.67,274,114,91,67,0.0,127.53,117.22,2.4,5.55,2.69,-0.0,-0.0,7.33,3,3,20724,United Kingdom
15335,54,1,173.97,80,80,80,34,0.0,173.97,173.97,3.23,4.55,2.91,-0.0,-0.0,0.0,0,3,22791,United Kingdom
15339,244,2,574.07,416,257,208,77,0.0,316.17,287.03,2.68,5.52,3.17,-0.0,-0.0,37.0,3,3,22161,United Kingdom
15341,81,1,2020.52,812,812,812,17,0.0,2020.52,2020.52,2.88,3.83,2.09,-0.0,-0.0,0.0,1,3,21930,United Kingdom
15342,305,1,406.09,283,283,283,24,2.47,406.09,406.09,2.82,4.36,3.14,-0.0,-0.0,0.0,1,2,22529,United Kingdom
15343,88,1,364.5,84,84,84,21,0.0,364.5,364.5,6.49,4.08,2.03,-0.0,-0.0,0.0,1,2,22773,United Kingdom
15344,75,3,563.94,116,91,38,21,1.72,308.69,187.98,6.1,3.98,2.02,0.92,1.0,25.33,0,2,21015,United Kingdom
15345,46,1,393.54,81,81,81,20,0.0,393.54,393.54,8.46,3.96,1.92,-0.0,-0.0,0.0,1,4,22771,United Kingdom
15346,39,1,252.42,144,144,144,17,0.0,252.42,252.42,2.55,3.85,2.94,-0.0,-0.0,0.0,1,1,22489,United Kingdom
15347,485,1,201.6,130,130,130,5,0.0,201.6,201.6,2.1,1.33,1.52,-0.0,-0.0,0.0,3,2,22558,United Kingdom
15348,73,1,158.04,84,84,84,9,0.0,158.04,158.04,1.63,3.12,2.2,-0.0,-0.0,0.0,2,4,20971,United Kingdom
15349,218,2,473.81,327,250,163,65,0.0,366.11,236.9,3.86,5.05,3.08,1.0,-0.0,14.0,3,1,22156,United Kingdom
15350,697,1,115.65,51,51,51,5,0.0,115.65,115.65,3.53,2.21,0.72,-0.0,-0.0,0.0,1,2,22834,United Kingdom
15351,13,7,1960.11,753,213,107,157,0.13,601.57,280.02,3.76,6.23,3.07,1.38,2.25,80.57,3,2,21833,United Kingdom
15353,255,2,777.02,343,212,171,59,0.0,465.37,388.51,3.78,5.31,2.93,1.0,-0.0,130.5,1,3,21212,United Kingdom
15355,54,2,277.05,45,24,22,9,0.0,150.8,138.52,6.01,2.93,1.09,-0.0,-0.0,3.0,0,2,85048,United Kingdom
15356,72,10,2766.5,1673,272,167,215,0.0,405.76,276.65,2.81,7.14,3.04,1.16,2.2,47.3,2,2,21169,United Kingdom
15358,1,22,8347.2,7050,739,320,292,0.37,829.85,379.42,3.33,7.57,3.09,1.53,3.04,20.55,2,2,84077,United Kingdom
15360,40,1,427.93,223,223,223,13,0.0,427.93,427.93,2.32,3.55,2.78,-0.0,-0.0,0.0,0,5,21285,United Kingdom
15361,362,1,418.92,336,336,336,7,0.0,418.92,418.92,1.38,2.07,1.66,-0.0,-0.0,0.0,0,2,22178,United Kingdom
15363,666,1,326.0,144,144,144,16,0.69,326.0,326.0,3.63,3.77,2.6,-0.0,-0.0,0.0,4,2,22493,United Kingdom
15364,215,2,913.19,493,409,246,29,0.0,581.39,456.6,2.13,4.64,2.85,1.0,-0.0,19.5,1,3,22499,United Kingdom
15365,26,7,2314.32,1084,325,154,65,29.43,765.15,330.62,3.25,5.6,3.19,1.56,1.58,41.29,1,2,16161U,United Kingdom
15366,76,2,602.51,621,560,310,37,0.0,496.97,301.26,3.92,4.85,2.51,1.0,-0.0,141.0,4,3,21495,United Kingdom
15367,58,4,1877.59,1057,412,264,91,0.0,764.58,469.4,3.84,6.12,3.21,0.81,1.0,17.5,3,1,22537,United Kingdom
15368,22,1,446.94,230,230,230,4,0.0,446.94,446.94,4.05,1.28,1.5,-0.0,-0.0,0.0,4,3,23215,United Kingdom
15370,30,7,2386.05,830,242,118,65,0.24,570.02,340.86,4.65,5.74,3.21,1.56,2.58,38.14,3,3,84968A,United Kingdom
15372,138,1,2007.4,2924,2924,2924,27,0.0,2007.4,2007.4,0.95,4.56,2.06,-0.0,-0.0,0.0,0,4,21918,United Kingdom
15373,19,11,2394.91,499,82,45,73,4.81,362.48,217.72,4.91,5.38,2.83,0.99,2.95,56.18,2,3,21216,United Kingdom
15374,277,1,168.0,126,126,126,3,0.0,168.0,168.0,3.82,0.72,1.58,-0.0,-0.0,0.0,1,2,21684,United Kingdom
15376,41,3,1233.36,619,375,206,100,0.0,654.17,411.12,4.13,6.32,3.21,0.92,1.0,99.33,4,2,22969,United Kingdom
15379,98,7,3703.29,2305,768,329,145,0.52,1491.46,529.04,3.39,6.81,3.19,1.45,2.25,37.29,3,2,17038,United Kingdom
15380,47,5,1690.26,376,138,75,22,0.53,422.0,338.05,4.93,3.68,1.68,0.72,2.0,81.2,2,2,35001W,United Kingdom
15381,66,2,596.85,171,162,85,8,0.0,314.55,298.42,8.71,2.63,1.41,-0.0,-0.0,101.0,2,2,21187,United Kingdom
15382,15,6,5955.71,4012,1677,668,193,0.22,2582.78,992.62,3.88,7.05,3.24,0.65,1.5,46.67,4,2,84077,United Kingdom
15384,170,2,642.41,596,348,298,34,0.0,338.84,321.2,2.76,4.67,2.5,-0.0,-0.0,94.5,2,3,21495,United Kingdom
15385,41,1,316.88,161,161,161,12,0.0,316.88,316.88,2.6,3.16,2.79,-0.0,-0.0,0.0,6,5,71477,United Kingdom
15386,187,1,394.14,446,446,446,31,0.0,394.14,394.14,2.06,4.74,2.48,-0.0,-0.0,0.0,0,1,22492,United Kingdom
15388,271,1,140.54,88,88,88,10,0.0,140.54,140.54,2.26,3.19,2.17,-0.0,-0.0,0.0,0,2,84755,Canada
15389,173,1,500.0,400,400,400,1,0.0,500.0,500.0,1.25,-0.0,-0.0,-0.0,-0.0,0.0,0,3,62018,United Kingdom
15392,1,4,1535.53,1277,402,319,74,0.94,565.66,383.88,3.37,5.83,2.87,0.81,1.58,89.75,3,2,22597,United Kingdom
15393,17,2,231.86,150,94,75,10,0.0,124.1,115.93,1.39,3.19,1.63,-0.0,-0.0,132.0,2,2,72349B,United Kingdom
15394,10,4,2183.54,910,304,227,54,0.0,848.78,545.88,4.66,5.31,2.62,0.81,1.58,87.0,2,3,85099B,United Kingdom
15395,326,1,107.45,17,17,17,7,0.0,107.45,107.45,6.82,2.78,0.86,-0.0,-0.0,0.0,1,3,22138,United Kingdom
15396,113,1,288.18,122,122,122,14,0.0,288.18,288.18,4.04,3.46,2.66,-0.0,-0.0,0.0,4,3,23076,United Kingdom
15397,290,1,94.0,20,20,20,6,0.0,94.0,94.0,4.93,2.55,0.92,-0.0,-0.0,0.0,2,4,22426,United Kingdom
15398,17,2,1345.53,769,394,384,60,0.26,710.68,672.77,3.37,5.6,3.1,-0.0,-0.0,31.0,2,4,22952,United Kingdom
15399,23,3,815.77,611,284,203,45,0.0,305.17,271.92,2.29,5.08,2.93,-0.0,1.0,32.33,3,2,22944,United Kingdom
15400,114,5,716.2,390,190,78,10,0.0,346.1,143.24,2.53,3.09,2.63,0.72,2.0,32.4,2,1,21878,United Kingdom
15402,149,2,626.77,694,431,347,35,0.0,440.99,313.38,3.66,2.49,2.81,1.0,-0.0,23.5,3,3,17084R,United Kingdom
